stats_id,month_date,region_id,obj_cnt,total_area,living_area,parking_cnt
2743,2023-11-01,55,103,1420900,1003700,0
2744,2023-11-01,66,128,737400,451700,1271
2745,2023-11-01,44,253,2742900,1703400,3413
2746,2023-11-01,84,2,4500,3400,0
2747,2023-11-01,1,1724,62997700,37645600,193458
2748,2023-11-01,52,93,1313900,830500,793
2749,2023-11-01,61,51,773100,528300,392
2750,2023-11-01,78,44,203000,130900,0
2751,2023-11-01,25,581,3201100,2264800,1379
2752,2023-11-01,80,2,23400,16600,0
2753,2023-11-01,82,7,94300,50900,0
2754,2023-11-01,31,305,2432000,1671400,250
2755,2023-11-01,77,29,175400,117300,18
2756,2023-11-01,4,2152,27819100,18533600,16680
2757,2023-11-01,29,492,6572400,3981400,15030
2758,2023-11-01,48,166,1294500,870900,244
2759,2023-11-01,3,2135,41903300,26715700,35984
2760,2023-11-01,74,70,623300,387400,56
2761,2023-11-01,47,110,1061800,726900,1554
2762,2023-11-01,65,195,1175400,776100,180
2763,2023-11-01,9,707,11221400,7004200,12111
2764,2023-11-01,17,421,6883800,4456000,5347
2765,2023-11-01,45,142,1396900,979900,483
2766,2023-11-01,16,613,5573700,3582500,5378
2767,2023-11-01,59,106,1027100,763400,413
2768,2023-11-01,27,325,4659500,3126300,2750
2769,2023-11-01,49,98,960100,619800,687
2770,2023-11-01,36,192,1694100,1174100,833
2771,2023-11-01,26,199,2283700,1504200,1195
2772,2023-11-01,85,3,26200,14100,0
2773,2023-11-01,14,170,3892300,2508300,3120
2774,2023-11-01,41,201,2418400,1588000,207
2775,2023-11-01,73,8,215300,108300,382
2776,2023-11-01,81,13,194800,122600,36
2777,2023-11-01,8,1494,13891500,8343300,25777
2778,2023-11-01,24,305,2719400,1842100,949
2779,2023-11-01,37,201,1946500,1315700,1171
2780,2023-11-01,63,39,433200,293800,28
2781,2023-11-01,34,247,2106800,1427500,410
2782,2023-11-01,22,292,2546800,1730500,1896
2783,2023-11-01,83,15,205000,137900,53
2784,2023-11-01,12,501,7006100,4502600,9623
2785,2023-11-01,57,95,1380400,962700,1066
2786,2023-11-01,51,129,1107000,780000,0
2787,2023-11-01,76,16,98000,62700,30
2788,2023-11-01,43,204,1889200,1259100,1909
2789,2023-11-01,40,200,1823600,1187600,1353
2790,2023-11-01,10,363,7217500,4405000,10078
2791,2023-11-01,60,122,684900,465900,1035
2792,2023-11-01,19,434,4912300,3197800,4414
2793,2023-11-01,6,759,12560300,7956300,7447
2794,2023-11-01,56,135,1195300,775000,761
2795,2023-11-01,18,486,5753500,3988400,1326
2796,2023-11-01,7,751,14451600,9275900,19508
2797,2023-11-01,50,159,1156100,778700,425
2798,2023-11-01,28,309,3346900,2258800,1122
2799,2023-11-01,21,246,3596500,2361800,1900
2800,2023-11-01,35,221,3868000,2427600,4209
2801,2023-11-01,68,128,848400,532300,1169
2802,2023-11-01,33,289,3217200,2176100,3678
2803,2023-11-01,79,3,11400,7000,0
2804,2023-11-01,38,335,3037300,1838000,3197
2805,2023-11-01,20,255,3006400,1959800,673
2806,2023-11-01,15,448,7689500,5112000,6039
2807,2023-11-01,53,106,890600,620400,70
2808,2023-11-01,13,765,11029300,6968700,16730
2809,2023-11-01,62,205,700100,501200,35
2810,2023-11-01,42,287,2041400,1292200,474
2811,2023-11-01,75,94,847100,606700,92
2812,2023-11-01,2,1307,40029000,23454700,67948
2813,2023-11-01,11,945,11420500,7182200,20573
2814,2023-11-01,32,174,1821700,1258600,198
2815,2023-12-01,64,161,1212400,726200,651
2816,2023-12-01,15,456,7784000,5173400,6215
2817,2023-12-01,1,1738,63728100,38080300,196189
2818,2023-12-01,38,340,3068900,1849800,3323
2819,2023-12-01,63,43,468900,319600,28
2820,2023-12-01,2,1319,40507200,23725600,69063
2821,2023-12-01,14,170,3892300,2509100,3120
2822,2023-12-01,30,434,3398700,2300700,1260
2823,2023-12-01,4,2155,27946700,18623900,16632
2824,2023-12-01,42,294,2071700,1313400,474
2825,2023-12-01,29,496,6686800,4038200,15527
2826,2023-12-01,7,776,14919900,9528600,19685
2827,2023-12-01,75,101,920800,658900,92
2828,2023-12-01,54,138,1472400,788800,683
2829,2023-12-01,51,131,1123700,792800,0
2830,2023-12-01,17,422,6885200,4462100,5392
2831,2023-12-01,57,101,1457700,1016000,1066
2832,2023-12-01,19,445,5074300,3284200,4777
2833,2023-12-01,46,246,1678800,1238200,995
2834,2023-12-01,33,295,3295400,2228600,3715
2835,2023-12-01,84,2,4500,3400,0
2836,2023-12-01,6,777,12873800,8177600,7482
2837,2023-12-01,16,626,5719500,3664700,5622
2838,2023-12-01,48,169,1342900,900200,244
2839,2023-12-01,81,13,194800,122600,36
2840,2023-12-01,49,99,971200,627900,687
2841,2023-12-01,37,207,1967700,1329200,1171
2842,2023-12-01,58,76,656300,444800,331
2843,2023-12-01,31,326,2491600,1702100,250
2844,2023-12-01,53,107,899100,625700,70
2845,2023-12-01,8,1525,14053900,8445200,26041
2846,2023-12-01,62,207,716700,512000,35
2847,2023-12-01,25,590,3308700,2347100,1376
2848,2023-12-01,35,226,3974700,2495000,4662
2849,2023-12-01,5,710,9730900,6478400,10714
2850,2023-12-01,61,54,847700,561300,670
2851,2023-12-01,3,2172,42502200,27100700,36019
2852,2023-12-01,78,49,243000,158100,0
2853,2023-12-01,41,209,2506400,1637300,309
2854,2023-12-01,26,203,2355400,1554400,1195
2855,2023-12-01,60,125,704000,477400,1035
2856,2023-12-01,11,953,11485400,7219900,20575
2857,2023-12-01,72,66,590100,400800,38
2858,2023-12-01,28,332,3518700,2375200,1122
2859,2023-12-01,23,392,4771900,3067600,6330
2860,2023-12-01,77,30,178800,119800,18
2861,2023-12-01,32,175,1834100,1265200,198
2862,2023-12-01,76,16,98000,62700,30
2863,2023-12-01,56,140,1216900,787600,761
2864,2023-12-01,45,146,1480800,1030700,675
2865,2023-12-01,43,207,1896700,1264100,1909
2866,2023-12-01,18,504,5939900,4130600,1326
2867,2023-12-01,79,3,11400,7000,0
2868,2023-12-01,65,196,1185600,782600,180
2869,2023-12-01,12,508,7112200,4573600,9812
2870,2023-12-01,55,109,1501000,1061000,0
2871,2023-12-01,10,380,7545200,4617500,10195
2872,2023-12-01,74,73,663400,411800,56
2873,2023-12-01,71,78,695400,470500,0
2874,2023-12-01,70,92,877700,568500,153
2875,2023-12-01,39,185,2184600,1419800,3156
2876,2023-12-01,50,161,1194800,805000,667
2877,2023-12-01,85,3,26200,14100,0
2878,2023-12-01,80,3,34500,23700,0
2879,2023-12-01,82,7,94300,50900,0
2880,2023-12-01,59,105,1025600,762400,413
2881,2023-12-01,34,254,2157700,1460800,410
2882,2023-12-01,52,94,1331000,840400,894
2883,2023-12-01,24,309,2741300,1856700,949
2884,2023-12-01,22,297,2582800,1754200,1896
2885,2023-12-01,27,333,4748600,3187000,2750
2886,2023-12-01,66,130,783700,480200,1389
2887,2023-12-01,21,248,3621900,2379300,1901
2888,2023-12-01,68,128,851000,534400,1190
2889,2023-12-01,67,132,1079500,655500,624
2890,2023-12-01,69,42,1060700,683600,103
2891,2023-12-01,36,198,1766900,1223300,840
2892,2023-12-01,47,111,1069500,731900,1554
2893,2023-12-01,40,205,1844900,1191300,1353
2894,2023-12-01,86,1,2400,2100,0
2895,2023-12-01,13,777,11203900,7084300,16878
2896,2023-12-01,9,730,11681500,7299100,13762
2897,2023-12-01,83,15,205000,137900,53
2898,2023-12-01,73,8,215300,108300,382
2899,2023-12-01,44,259,2880300,1773500,3767
2900,2023-12-01,20,264,3167300,2058200,833
2901,2024-01-01,70,106,1055200,677200,189
2902,2024-01-01,17,438,7162200,4630900,5832
2903,2024-01-01,86,1,2400,2100,0
2904,2024-01-01,63,45,486900,331900,28
2905,2024-01-01,66,131,808300,493900,1519
2906,2024-01-01,54,150,1546100,842400,683
2907,2024-01-01,67,136,1085600,661700,624
2908,2024-01-01,18,508,6110400,4219100,1568
2909,2024-01-01,29,497,6898800,4157700,16922
2910,2024-01-01,40,212,1883300,1218100,1447
2911,2024-01-01,3,2244,43750400,27905100,37410
2912,2024-01-01,24,317,2788700,1888300,949
2913,2024-01-01,22,302,2589700,1756900,1896
2914,2024-01-01,45,154,1578500,1099600,675
2915,2024-01-01,25,589,3302900,2340800,1395
2916,2024-01-01,53,109,918500,638900,70
2917,2024-01-01,61,56,866600,573100,670
2918,2024-01-01,64,161,1212400,726200,651
2919,2024-01-01,43,217,1923300,1284500,1909
2920,2024-01-01,52,98,1378700,870500,894
2921,2024-01-01,60,139,803000,532900,1215
2922,2024-01-01,41,229,2639600,1727300,399
2923,2024-01-01,37,212,2035800,1373400,1259
2924,2024-01-01,78,57,297800,192000,0
2925,2024-01-01,21,260,3763900,2468400,2116
2926,2024-01-01,50,165,1278900,858800,803
2927,2024-01-01,30,437,3444200,2332400,1260
2928,2024-01-01,56,145,1256900,814600,800
2929,2024-01-01,57,106,1512900,1056500,1095
2930,2024-01-01,39,193,2300300,1495900,3133
2931,2024-01-01,46,250,1700100,1252000,939
2932,2024-01-01,15,459,7847300,5211200,6313
2933,2024-01-01,32,182,1938700,1327500,198
2934,2024-01-01,49,101,976200,629300,687
2935,2024-01-01,34,265,2237100,1514500,410
2936,2024-01-01,76,16,99400,62800,30
2937,2024-01-01,14,174,3959100,2552000,3190
2938,2024-01-01,16,630,5815900,3723900,5922
2939,2024-01-01,59,105,1025900,762500,455
2940,2024-01-01,7,791,15160600,9673300,19832
2941,2024-01-01,12,511,7208700,4630800,9812
2942,2024-01-01,74,74,677700,415500,56
2943,2024-01-01,9,746,11899300,7437900,14028
2944,2024-01-01,4,2222,28919400,19261200,17934
2945,2024-01-01,8,1618,14312000,8601800,26682
2946,2024-01-01,55,112,1546000,1094600,0
2947,2024-01-01,48,177,1423900,954700,242
2948,2024-01-01,27,334,4781000,3198400,2837
2949,2024-01-01,62,207,716700,511900,35
2950,2024-01-01,82,7,94300,50900,0
2951,2024-01-01,75,103,931800,667800,92
2952,2024-01-01,19,462,5308100,3434900,4896
2953,2024-01-01,72,66,590100,400800,38
2954,2024-01-01,68,130,884700,555900,1274
2955,2024-01-01,11,966,11735400,7371300,21112
2956,2024-01-01,35,229,4034200,2532100,4662
2957,2024-01-01,80,3,34500,23700,0
2958,2024-01-01,77,30,166800,119800,18
2959,2024-01-01,10,395,7839300,4785300,10956
2960,2024-01-01,31,335,2534300,1729300,250
2961,2024-01-01,81,13,194800,122600,36
2962,2024-01-01,65,204,1292500,848800,180
2963,2024-01-01,79,3,11400,7000,0
2964,2024-01-01,51,137,1177200,829600,0
2965,2024-01-01,73,8,215300,108300,382
2966,2024-01-01,36,205,1842700,1277900,840
2967,2024-01-01,85,3,26200,14100,0
2968,2024-01-01,28,349,3717200,2511000,1132
2969,2024-01-01,44,261,2934500,1812000,3767
2970,2024-01-01,26,206,2382700,1572700,1195
2971,2024-01-01,83,15,205000,137900,53
2972,2024-01-01,13,818,11836200,7495100,17688
2973,2024-01-01,1,1774,65359700,39134800,200676
2974,2024-01-01,71,80,726400,491400,0
2975,2024-01-01,5,800,9965900,6636000,11031
2976,2024-01-01,20,272,3282700,2130900,899
2977,2024-01-01,38,365,3200800,1938600,3277
2978,2024-01-01,58,77,660500,447300,331
2979,2024-01-01,2,1347,41191600,24103000,70784
2980,2024-01-01,47,116,1122500,764100,1665
2981,2024-01-01,42,294,2094500,1321700,474
2982,2024-01-01,69,42,1060700,683600,103
2983,2024-01-01,33,300,3362000,2271800,3767
2984,2024-01-01,84,2,4500,3400,0
2985,2024-01-01,6,853,13585500,8641700,7869
2986,2024-01-01,23,398,4866300,3128900,6485
2987,2024-02-01,4,2239,29158500,19423000,17906
2988,2024-02-01,84,2,4500,3400,0
2989,2024-02-01,34,269,2270100,1536400,410
2990,2024-02-01,42,297,2121400,1331300,508
2991,2024-02-01,39,193,2300300,1495700,3133
2992,2024-02-01,69,42,1060700,683600,103
2993,2024-02-01,20,273,3299300,2142600,899
2994,2024-02-01,19,466,5352800,3464400,4896
2995,2024-02-01,29,501,7011800,4224900,17153
2996,2024-02-01,55,113,1565100,1108600,0
2997,2024-02-01,78,59,305600,196700,0
2998,2024-02-01,27,337,4807900,3219400,2837
2999,2024-02-01,49,102,982900,633700,687
3000,2024-02-01,30,438,3445400,2333500,1260
3001,2024-02-01,13,827,11925500,7548000,17864
3002,2024-02-01,28,358,3841800,2602600,1132
3003,2024-02-01,83,17,234700,155500,224
3004,2024-02-01,12,514,7234900,4650500,9812
3005,2024-02-01,43,218,1925800,1285900,1909
3006,2024-02-01,70,110,1087200,696200,189
3007,2024-02-01,21,262,3779600,2479400,2056
3008,2024-02-01,73,8,215300,108300,382
3009,2024-02-01,22,303,2608900,1768700,1896
3010,2024-02-01,53,110,927900,645500,70
3011,2024-02-01,36,205,1843700,1277900,840
3012,2024-02-01,71,82,755700,509300,0
3013,2024-02-01,67,137,1100400,662600,671
3014,2024-02-01,62,208,719300,513600,35
3015,2024-02-01,58,81,703600,472000,466
3016,2024-02-01,3,2253,43944400,28022900,37759
3017,2024-02-01,52,99,1395700,880700,894
3018,2024-02-01,51,137,1177200,829600,0
3019,2024-02-01,64,162,1245000,747000,651
3020,2024-02-01,41,230,2643000,1730200,399
3021,2024-02-01,81,13,194800,122600,36
3022,2024-02-01,31,362,2539100,1733400,250
3023,2024-02-01,38,367,3232200,1954100,3277
3024,2024-02-01,15,462,7896200,5245100,6309
3025,2024-02-01,79,3,11400,7000,0
3026,2024-02-01,40,215,1911300,1249000,1447
3027,2024-02-01,11,972,11841300,7428500,21366
3028,2024-02-01,10,396,7852600,4791100,10875
3029,2024-02-01,26,209,2431500,1606100,1332
3030,2024-02-01,82,7,94300,50900,0
3031,2024-02-01,32,182,1938700,1327600,198
3032,2024-02-01,35,232,4082000,2563300,4752
3033,2024-02-01,45,154,1578500,1099600,675
3034,2024-02-01,8,1732,14378100,8647000,26682
3035,2024-02-01,25,590,3336900,2358100,1565
3036,2024-02-01,6,870,13839300,8821200,8093
3037,2024-02-01,61,59,901800,592100,700
3038,2024-02-01,66,131,808100,495400,1516
3039,2024-02-01,85,3,26200,14100,0
3040,2024-02-01,2,1353,41337200,24183400,71317
3041,2024-02-01,33,306,3415000,2314900,3839
3042,2024-02-01,44,263,2952300,1821000,3816
3043,2024-02-01,68,133,931600,574300,1274
3044,2024-02-01,76,16,99400,62800,30
3045,2024-02-01,5,804,9982100,6649000,11029
3046,2024-02-01,23,400,4885300,3139300,6565
3047,2024-02-01,37,214,2083900,1404300,1305
3048,2024-02-01,57,106,1512900,1056500,1095
3049,2024-02-01,46,253,1717800,1264200,939
3050,2024-02-01,47,120,1186900,799600,1665
3051,2024-02-01,56,147,1270400,823700,800
3052,2024-02-01,16,630,5841400,3737300,5975
3053,2024-02-01,80,3,34500,23700,0
3054,2024-02-01,65,203,1289800,846800,180
3055,2024-02-01,59,104,1017700,759000,455
3056,2024-02-01,74,74,677700,415500,56
3057,2024-02-01,54,150,1519500,831400,633
3058,2024-02-01,1,1790,66013500,39524500,202024
3059,2024-02-01,77,30,166800,119800,18
3060,2024-02-01,48,177,1423900,954900,242
3061,2024-02-01,17,441,7235200,4674600,5925
3062,2024-02-01,60,140,811100,539700,1215
3063,2024-02-01,9,749,11902800,7438200,14007
3064,2024-02-01,18,509,6143200,4244000,1568
3065,2024-02-01,72,66,590100,400800,38
3066,2024-02-01,14,177,3959600,2552500,3187
3067,2024-02-01,7,801,15345600,9786000,20203
3068,2024-02-01,63,48,530900,360300,28
3069,2024-02-01,24,326,2830700,1920700,949
3070,2024-02-01,75,104,950600,679100,92
3071,2024-02-01,86,1,2400,2100,0
3072,2024-02-01,50,166,1270600,848900,803
3073,2024-03-01,56,147,1272500,823700,800
3074,2024-03-01,27,342,4896600,3277900,2860
3075,2024-03-01,30,443,3462900,2343600,1299
3076,2024-03-01,78,61,315100,202400,0
3077,2024-03-01,32,187,2033800,1390500,198
3078,2024-03-01,4,2245,29377300,19553600,17850
3079,2024-03-01,62,214,747600,531400,35
3080,2024-03-01,41,232,2667500,1744200,429
3081,2024-03-01,6,873,13999500,8930600,8301
3082,2024-03-01,24,327,2833900,1923300,949
3083,2024-03-01,55,114,1584100,1122400,0
3084,2024-03-01,2,1372,41880000,24474600,72931
3085,2024-03-01,40,222,1979600,1290700,1535
3086,2024-03-01,5,804,9976400,6650400,10832
3087,2024-03-01,8,1755,14565100,8761500,26782
3088,2024-03-01,22,306,2624800,1778900,1896
3089,2024-03-01,63,48,530900,360300,28
3090,2024-03-01,66,138,824300,506600,1516
3091,2024-03-01,44,268,3020700,1858200,3994
3092,2024-03-01,86,1,2400,2100,0
3093,2024-03-01,12,511,7217900,4637100,9807
3094,2024-03-01,42,299,2141000,1344000,508
3095,2024-03-01,52,99,1395700,879900,894
3096,2024-03-01,20,274,3300900,2144700,899
3097,2024-03-01,49,104,999000,644900,687
3098,2024-03-01,81,14,199100,125300,36
3099,2024-03-01,79,3,11400,7000,0
3100,2024-03-01,73,8,193400,108300,382
3101,2024-03-01,58,84,713800,477700,527
3102,2024-03-01,36,206,1852700,1284200,840
3103,2024-03-01,16,642,6077300,3871000,6234
3104,2024-03-01,37,219,2125600,1428500,1305
3105,2024-03-01,34,271,2283700,1546100,410
3106,2024-03-01,47,120,1186900,801700,1665
3107,2024-03-01,23,405,4975700,3198500,6665
3108,2024-03-01,11,983,12086900,7565800,21814
3109,2024-03-01,31,366,2588700,1772100,250
3110,2024-03-01,57,113,1575300,1097100,1095
3111,2024-03-01,10,399,7948200,4845200,11040
3112,2024-03-01,28,362,3924900,2656800,1132
3113,2024-03-01,29,518,7154600,4303700,17616
3114,2024-03-01,21,265,3840000,2518800,2232
3115,2024-03-01,83,17,234700,155500,224
3116,2024-03-01,51,139,1194700,841900,0
3117,2024-03-01,69,42,1060700,683600,103
3118,2024-03-01,68,136,971000,587400,1294
3119,2024-03-01,38,379,3353800,2030500,3444
3120,2024-03-01,19,473,5523300,3571100,5237
3121,2024-03-01,3,2286,44184900,28184700,37897
3122,2024-03-01,43,275,1932100,1292700,1909
3123,2024-03-01,7,814,15767800,10052900,20391
3124,2024-03-01,60,140,811100,539700,1215
3125,2024-03-01,75,107,991000,707700,92
3126,2024-03-01,70,109,1091500,698400,189
3127,2024-03-01,64,164,1275000,766600,651
3128,2024-03-01,71,83,763600,514900,0
3129,2024-03-01,72,67,611900,412900,38
3130,2024-03-01,74,74,677700,415500,56
3131,2024-03-01,61,61,995500,635700,700
3132,2024-03-01,35,234,4112500,2581500,4752
3133,2024-03-01,65,210,1337100,856300,180
3134,2024-03-01,80,3,34500,23700,0
3135,2024-03-01,18,520,6283100,4327700,1568
3136,2024-03-01,85,3,26200,14100,0
3137,2024-03-01,53,112,931300,648000,70
3138,2024-03-01,9,756,12009000,7509800,14128
3139,2024-03-01,15,471,8035400,5334100,6370
3140,2024-03-01,84,2,4500,3400,0
3141,2024-03-01,45,158,1617200,1127000,773
3142,2024-03-01,67,138,1115700,672300,671
3143,2024-03-01,14,197,4113200,2665300,3187
3144,2024-03-01,48,179,1432600,960800,242
3145,2024-03-01,26,209,2431500,1606100,1332
3146,2024-03-01,13,832,12049300,7630700,18138
3147,2024-03-01,25,591,3350700,2367600,1565
3148,2024-03-01,82,7,94300,50900,0
3149,2024-03-01,77,30,166800,119800,18
3150,2024-03-01,50,168,1325900,883100,803
3151,2024-03-01,54,151,1525800,835400,633
3152,2024-03-01,1,1659,66134000,39522200,203877
3153,2024-03-01,76,16,99400,62800,30
3154,2024-03-01,46,254,1714500,1263300,939
3155,2024-03-01,39,198,2345600,1524600,3133
3156,2024-03-01,33,310,3472200,2354700,3859
3157,2024-03-01,17,445,7306800,4704600,5990
3158,2024-03-01,59,104,1009200,754000,455
3159,2024-04-01,75,111,1032500,738800,92
3160,2024-04-01,86,1,2400,2100,0
3161,2024-04-01,12,513,7311400,4691200,10360
3162,2024-04-01,36,211,1901100,1316400,840
3163,2024-04-01,6,885,14110700,9005000,8251
3164,2024-04-01,25,589,3368400,2380000,1565
3165,2024-04-01,60,149,837300,555100,1215
3166,2024-04-01,24,334,2932100,1983000,1122
3167,2024-04-01,76,16,99400,62800,30
3168,2024-04-01,63,48,530900,360300,28
3169,2024-04-01,55,115,1590300,1126900,0
3170,2024-04-01,43,276,1951800,1305600,1909
3171,2024-04-01,52,99,1395700,879900,894
3172,2024-04-01,62,216,759500,539900,35
3173,2024-04-01,69,42,1060700,683600,103
3174,2024-04-01,27,360,4920600,3294900,2860
3175,2024-04-01,53,115,946700,659500,70
3176,2024-04-01,17,450,7317100,4727200,5990
3177,2024-04-01,77,30,166000,119800,18
3178,2024-04-01,14,208,4266500,2753000,3449
3179,2024-04-01,9,773,12255200,7668300,14229
3180,2024-04-01,38,394,3571500,2160500,3664
3181,2024-04-01,56,158,1525900,953600,800
3182,2024-04-01,47,129,1285500,855700,1849
3183,2024-04-01,59,107,1030300,766600,455
3184,2024-04-01,50,177,1416100,940500,803
3185,2024-04-01,29,541,7556100,4533700,18523
3186,2024-04-01,48,181,1466500,979200,361
3187,2024-04-01,15,476,8074300,5353700,6300
3188,2024-04-01,30,452,3530500,2391800,1390
3189,2024-04-01,46,258,1738200,1279700,939
3190,2024-04-01,68,138,1013000,599100,1378
3191,2024-04-01,8,1766,14831800,8911800,27253
3192,2024-04-01,84,2,4500,3400,0
3193,2024-04-01,21,267,3880900,2546000,2232
3194,2024-04-01,61,61,1033000,658200,700
3195,2024-04-01,23,416,5040800,3245200,6755
3196,2024-04-01,80,3,34500,23700,0
3197,2024-04-01,19,487,5724400,3698800,5379
3198,2024-04-01,16,655,6187800,3945500,6466
3199,2024-04-01,7,831,16103400,10264700,20953
3200,2024-04-01,40,224,2007500,1308800,1535
3201,2024-04-01,31,368,2617400,1788600,250
3202,2024-04-01,64,164,1275000,766600,651
3203,2024-04-01,20,274,3295900,2143500,899
3204,2024-04-01,58,86,724300,484400,527
3205,2024-04-01,66,138,824300,506600,1516
3206,2024-04-01,82,7,94300,50900,0
3207,2024-04-01,67,134,1108700,671800,671
3208,2024-04-01,45,163,1662900,1159700,773
3209,2024-04-01,42,300,2144500,1356600,555
3210,2024-04-01,37,219,2125600,1428500,1305
3211,2024-04-01,39,202,2417000,1564900,3168
3212,2024-04-01,70,112,1114600,712600,224
3213,2024-04-01,44,273,3058400,1883200,3994
3214,2024-04-01,65,210,1337100,856300,180
3215,2024-04-01,73,8,193400,108300,382
3216,2024-04-01,35,238,4205200,2645000,4752
3217,2024-04-01,2,1381,42019800,24552500,73232
3218,2024-04-01,18,531,6453800,4431000,1568
3219,2024-04-01,10,402,7815600,4765700,10830
3220,2024-04-01,74,76,696800,428000,56
3221,2024-04-01,11,988,12167800,7614300,22552
3222,2024-04-01,22,307,2642600,1791900,1896
3223,2024-04-01,13,854,12467500,7917600,18715
3224,2024-04-01,28,364,3960300,2682900,1109
3225,2024-04-01,57,118,1653100,1151700,1095
3226,2024-04-01,71,83,763600,514900,0
3227,2024-04-01,79,3,11400,7000,0
3228,2024-04-01,51,164,1494100,1057300,70
3229,2024-04-01,34,275,2341600,1583600,410
3230,2024-04-01,33,313,3510700,2368000,3859
3231,2024-04-01,78,71,338400,219200,0
3232,2024-04-01,85,4,35500,20200,0
3233,2024-04-01,41,238,2730700,1783700,423
3234,2024-04-01,1,1683,67729900,40364700,208595
3235,2024-04-01,26,214,2472100,1632100,1332
3236,2024-04-01,4,2298,29979300,19941100,18271
3237,2024-04-01,81,14,199100,125300,36
3238,2024-04-01,3,2313,44836100,28521800,41000
3239,2024-04-01,5,823,10327800,6881600,10947
3240,2024-04-01,72,69,639400,431200,38
3241,2024-04-01,54,156,1560000,858400,647
3242,2024-04-01,83,17,234700,155500,224
3243,2024-04-01,49,106,1015500,655100,687
3244,2024-04-01,32,190,2071000,1413700,224
3245,2024-05-01,32,192,2090000,1426900,224
3246,2024-05-01,25,598,3457000,2441600,1565
3247,2024-05-01,81,14,199100,125300,36
3248,2024-05-01,51,168,1522400,1078100,70
3249,2024-05-01,53,115,946800,659800,70
3250,2024-05-01,34,281,2424600,1637600,429
3251,2024-05-01,41,257,2772800,1816500,423
3252,2024-05-01,87,1,5000,4600,0
3253,2024-05-01,31,372,2664000,1817700,252
3254,2024-05-01,16,663,6239600,3975900,6402
3255,2024-05-01,17,457,7443700,4806200,6111
3256,2024-05-01,30,466,3629300,2453200,1415
3257,2024-05-01,65,213,1345400,862300,180
3258,2024-05-01,11,993,12319700,7699000,22814
3259,2024-05-01,2,1384,42138400,24621800,73526
3260,2024-05-01,60,153,864900,571100,1266
3261,2024-05-01,62,197,757400,536500,35
3262,2024-05-01,28,365,3987200,2700900,1109
3263,2024-05-01,23,421,5132100,3305300,6799
3264,2024-05-01,80,3,34500,23700,0
3265,2024-05-01,29,551,7756000,4658200,19368
3266,2024-05-01,18,546,6636700,4568500,1568
3267,2024-05-01,84,2,4500,3400,0
3268,2024-05-01,40,227,2038300,1331200,1535
3269,2024-05-01,77,31,172100,125200,18
3270,2024-05-01,56,162,1541000,963400,800
3271,2024-05-01,59,108,1086800,805000,455
3272,2024-05-01,44,281,3182400,1957400,3988
3273,2024-05-01,86,1,2400,2100,0
3274,2024-05-01,20,269,3292600,2140700,899
3275,2024-05-01,26,215,2472400,1632600,1332
3276,2024-05-01,54,158,1578600,869800,680
3277,2024-05-01,55,117,1610600,1139600,0
3278,2024-05-01,22,309,2666900,1807200,1926
3279,2024-05-01,49,109,1066000,683500,786
3280,2024-05-01,37,221,2132700,1434600,1269
3281,2024-05-01,61,68,1073600,686300,783
3282,2024-05-01,52,100,1416100,894400,1018
3283,2024-05-01,3,2328,45449500,28885100,43313
3284,2024-05-01,43,279,2013100,1345000,1922
3285,2024-05-01,35,246,4363500,2749700,4752
3286,2024-05-01,67,141,1148300,697200,690
3287,2024-05-01,73,8,193400,108300,382
3288,2024-05-01,33,323,3608500,2436700,3859
3289,2024-05-01,19,497,5888500,3803300,5411
3290,2024-05-01,45,165,1698100,1179800,773
3291,2024-05-01,50,181,1477500,976000,902
3292,2024-05-01,4,2319,30427500,20223700,18617
3293,2024-05-01,46,260,1753500,1289800,939
3294,2024-05-01,71,86,768200,518000,0
3295,2024-05-01,64,168,1301200,783700,651
3296,2024-05-01,82,7,94300,50900,0
3297,2024-05-01,72,73,690700,467800,38
3298,2024-05-01,36,212,1914600,1325100,833
3299,2024-05-01,83,17,234700,155500,224
3300,2024-05-01,14,207,4249000,2746100,3501
3301,2024-05-01,1,1692,68214600,40649000,210466
3302,2024-05-01,38,405,3702200,2231700,4081
3303,2024-05-01,57,131,1769700,1231900,1095
3304,2024-05-01,78,73,346200,224100,0
3305,2024-05-01,58,87,731200,488800,527
3306,2024-05-01,69,42,1060700,683600,103
3307,2024-05-01,63,48,530900,360300,28
3308,2024-05-01,15,487,8191100,5424900,6286
3309,2024-05-01,76,16,99400,62800,30
3310,2024-05-01,42,303,2193000,1382700,577
3311,2024-05-01,85,4,35500,20200,0
3312,2024-05-01,24,343,3014700,2036500,1122
3313,2024-05-01,27,350,4978100,3330300,2866
3314,2024-05-01,75,114,1037600,740900,92
3315,2024-05-01,10,409,7985300,4879300,10971
3316,2024-05-01,47,129,1284300,855600,1849
3317,2024-05-01,9,787,12881500,8054000,15507
3318,2024-05-01,5,831,10475600,6967200,11104
3319,2024-05-01,39,206,2436300,1576400,3226
3320,2024-05-01,6,888,14192900,9057900,8251
3321,2024-05-01,68,139,1008000,595200,1380
3322,2024-05-01,12,556,7419300,4761100,10360
3323,2024-05-01,48,185,1489800,995400,361
3324,2024-05-01,74,76,696800,428000,56
3325,2024-05-01,13,859,12638800,8005300,19749
3326,2024-05-01,7,849,16459300,10488400,21609
3327,2024-05-01,66,139,840200,515800,1596
3328,2024-05-01,21,269,3891200,2553400,2266
