month_dt,region_desc,obj_cnt,total_area,living_area,elem_1k_cnt,elem_2k_cnt,elem_3k_cnt,elem_4k_cnt,elem_parking_cnt
2022-11-01,Кировская область,101,858100,605100,6600,4474,1628,224,374
2022-11-01,Воронежская область,210,3197000,2181300,24138,12694,5738,104,1333
2022-11-01,Рязанская область,64,1433400,923800,10053,5787,2201,22,641
2022-11-01,Марий Эл Республика,78,578600,403700,3330,2863,1206,16,42
2022-11-01,Нижегородская область,157,1698100,1112800,11499,7742,2881,469,1494
2022-11-01,Ростовская область,334,4614800,2949200,33927,19493,7264,198,3877
2022-11-01,Московская область,1077,21735400,13981300,160064,99249,32727,1930,13718
2022-11-01,Мурманская область,3,3400,2600,16,28,9,0,0
2022-11-01,Севастополь город,52,449600,314200,3785,1920,589,41,91
2022-11-01,Костромская область,119,334400,245400,1782,1918,739,6,22
2022-11-01,Ивановская область,53,573900,341200,3373,1923,757,20,298
2022-11-01,Удмуртская Республика,119,1759900,1143500,11281,7663,3375,471,1745
2022-11-01,Тверская область,156,1037000,595100,6315,3743,1303,238,77
2022-11-01,Архангельская область,90,724300,472000,4225,3181,1796,111,381
2022-11-01,Курская область,50,435100,331700,3481,1921,840,18,212
2022-11-01,Калининградская область,306,2628500,1701900,17447,12612,2971,73,2666
2022-11-01,Алтай Республика,3,9300,6400,114,36,1,0,0
2022-11-01,Саха (Якутия) Республика ,57,605600,418900,5355,2765,393,32,317
2022-11-01,Саратовская область,138,1768600,1134400,10560,7590,3588,12,162
2022-11-01,Крым Республика,103,1001800,587700,6870,3578,875,59,1092
2022-11-01,Забайкальский край,24,212500,150500,1486,1246,350,50,38
2022-11-01,Челябинская область,278,3210500,2197700,17443,16607,7932,1096,231
2022-11-01,Липецкая область,82,861500,577200,5206,3675,1329,72,519
2022-11-01,Коми Республика,23,230600,156700,1109,1250,853,102,18
2022-11-01,Кемеровская область - Кузбасс,76,694800,477600,5635,2957,1065,80,325
2022-11-01,Приморский край,98,1327500,827000,10517,4211,1209,124,2381
2022-11-01,Владимирская область,151,947500,675000,6403,4429,1698,77,717
2022-11-01,Ульяновская область,132,928200,635500,5923,5092,1685,159,92
2022-11-01,Мордовия Республика,41,294700,198500,2036,1333,378,0,0
2022-11-01,Тамбовская область,65,540500,379300,3886,2281,962,5,0
2022-11-01,Оренбургская область,97,1289700,855900,10008,5362,2017,42,31
2022-11-01,Кабардино-Балкарская Республика,55,229100,141400,844,719,374,66,35
2022-11-01,Ярославская область,137,1094300,745400,6513,5969,1512,123,149
2022-11-01,Чувашская Республика,144,1538600,1084800,10341,7994,2184,73,1032
2022-11-01,Ленинградская область,297,4005600,2532200,43932,13618,3773,94,1394
2022-11-01,Северная Осетия - Алания Республика,41,416300,296600,2008,1529,1049,28,461
2022-11-01,Волгоградская область,194,1253300,834900,8531,6334,1989,194,486
2022-11-01,Алтайский край,116,1917400,1264100,9525,9723,4662,784,782
2022-11-01,Калмыкия Республика,11,50700,38000,275,318,58,0,18
2022-11-01,Ставропольский край,178,1858200,1227400,13803,8517,2245,61,958
2022-11-01,Омская область,16,291800,191800,2745,737,275,16,95
2022-11-01,Орловская область,59,814200,559400,6383,2754,1649,0,0
2022-11-01,Томская область,13,228800,139300,1391,1101,282,30,99
2022-11-01,Сахалинская область,43,307400,205000,1589,1692,410,11,134
2022-11-01,Пермский край,154,2317600,1505100,12871,10735,5888,453,2031
2022-11-01,Курганская область,35,307300,225700,2314,1788,437,12,1
2022-11-01,Амурская область,16,103400,76700,868,513,195,1,67
2022-11-01,Бурятия Республика,59,374400,255000,3544,1429,429,39,28
2022-11-01,Калужская область,116,1306400,859100,8157,6417,1762,80,767
2022-11-01,Псковская область,47,373900,260800,2599,1442,899,27,70
2022-11-01,Новгородская область,42,324300,228300,1972,1539,750,8,56
2022-11-01,Еврейская Автономная область,1,1700,1300,12,12,3,0,0
2022-12-01,Ростовская область,359,4855400,3112000,35365,20729,7681,221,4076
2022-12-01,Ленинградская область,321,4383700,2762800,48085,14868,4195,138,2255
2022-12-01,Калининградская область,327,2778700,1802200,18452,13315,3067,73,2757
2022-12-01,Самарская область,211,2707700,1784100,22151,11594,4680,62,1755
2022-12-01,Тамбовская область,67,558800,392400,3988,2373,978,5,0
2022-12-01,Ивановская область,56,626300,371400,3750,2056,845,20,399
2022-12-01,Тюменская область,368,3908000,2545700,22881,16346,8315,941,4539
2022-12-01,Амурская область,20,133000,98200,1092,645,263,1,67
2022-12-01,Краснодарский край,1060,9958100,6685500,88335,41684,9734,1157,4888
2022-12-01,Красноярский край,201,3548200,2219100,17855,15474,7008,1119,2947
2022-12-01,Карелия Республика,57,533500,354300,1548,3449,1661,273,329
2022-12-01,Московская область,1107,22230700,14299400,163917,101566,33460,1977,14085
2022-12-01,Кемеровская область - Кузбасс,84,816900,552800,6905,2993,1083,80,485
2022-12-01,Псковская область,48,389200,271900,2734,1523,917,27,70
2022-12-01,Липецкая область,85,944000,631100,5691,4067,1464,72,709
2022-12-01,Омская область,16,291800,191800,2745,737,275,16,95
2022-12-01,Ставропольский край,185,1958600,1295700,14491,9116,2324,61,958
2022-12-01,Тверская область,163,1076500,620300,6540,3984,1335,238,99
2022-12-01,Ульяновская область,137,976800,666000,6238,5273,1777,159,92
2022-12-01,Томская область,13,228800,139300,1391,1101,282,30,99
2022-12-01,Северная Осетия - Алания Республика,46,465600,334300,2339,1726,1131,30,461
2022-12-01,Ярославская область,146,1161100,794600,6997,6297,1635,123,149
2022-12-01,Карачаево-Черкесская Республика,5,51000,32500,164,157,119,7,53
2022-12-01,Брянская область,94,992800,683700,5315,4758,1677,52,156
2022-12-01,Хабаровский край,94,757800,454900,3815,3105,1149,141,693
2022-12-01,Санкт-Петербург город,658,20931500,12420500,182611,63579,24089,2568,32027
2022-12-01,Владимирская область,164,1045100,745300,7369,4923,1832,81,717
2022-12-01,Еврейская Автономная область,1,1700,1300,12,12,3,0,0
2022-12-01,Иркутская область,294,1196400,854900,10065,4741,1560,109,244
2022-12-01,Смоленская область,135,888400,655100,5872,4539,1446,66,349
2022-12-01,Волгоградская область,203,1296000,865500,8813,6540,2094,204,507
2022-12-01,Астраханская область,29,396200,257200,1893,1848,533,61,740
2022-12-01,Саха (Якутия) Республика ,60,627900,434900,5546,2843,421,32,317
2022-12-01,Калужская область,120,1359100,898000,8542,6644,1816,80,767
2022-12-01,Коми Республика,23,230600,156700,1109,1250,853,102,18
2022-12-01,Курганская область,37,324600,239100,2405,1908,465,12,1
2022-12-01,Челябинская область,282,3245200,2227400,17684,16795,8077,1096,231
2022-12-01,Татарстан Республика,527,5448700,3537900,34349,25366,9806,543,8545
2022-12-01,Орловская область,60,818100,562000,6419,2775,1649,0,0
2022-12-01,Белгородская область,103,516600,349500,4534,2095,651,19,135
2022-12-01,Севастополь город,52,449600,314200,3785,1920,589,41,91
2022-12-01,Ямало-Ненецкий Автономный округ,81,431500,306500,2899,2181,933,129,894
2022-12-01,Марий Эл Республика,82,595100,414000,3379,2944,1239,16,59
2022-12-01,Сахалинская область,72,366800,252900,1847,2110,611,34,165
2022-12-01,Ингушетия Республика,3,110900,56600,116,260,228,8,280
2022-12-01,Пермский край,163,2456100,1597500,13313,11517,6416,534,2160
2022-12-01,Башкортостан Республика,259,3396800,2320100,25724,14911,6268,484,1948
2022-12-01,Мурманская область,3,3400,2600,16,28,9,0,0
2022-12-01,Нижегородская область,165,1768500,1158400,11903,7964,2975,475,1672
2022-12-01,Рязанская область,65,1444500,931500,10093,5872,2213,22,641
2022-12-01,Алтай Республика,3,9300,6400,114,36,1,0,0
2022-12-01,Ненецкий Автономный округ,2,23400,16600,63,148,131,0,0
2022-12-01,Мордовия Республика,41,294700,198500,2036,1333,378,0,0
2022-12-01,Чеченская Республика,10,203000,138100,346,980,405,90,0
2022-12-01,Саратовская область,154,1935700,1249400,11844,8301,3827,21,222
2022-12-01,Пензенская область,87,1244800,806600,8081,5233,2780,121,866
2022-12-01,Москва город,751,25631500,15260700,119780,98970,47404,6623,75039
2022-12-01,Алтайский край,117,1927500,1270000,9525,9738,4692,814,820
2022-12-01,Тульская область,113,1190400,798200,6643,5790,2128,37,354
2022-12-01,Приморский край,120,1716800,1072200,14261,5227,1786,128,2854
2022-12-01,Камчатский край,1,800,600,0,9,2,0,0
2022-12-01,Новосибирская область,740,6165000,3671000,36870,24250,12642,1522,7600
2022-12-01,Свердловская область,269,5254300,3363300,34955,21813,8440,647,7137
2022-12-01,Дагестан Республика,10,171000,122000,537,795,343,11,57
2022-12-01,Забайкальский край,27,232100,163400,1656,1331,371,50,38
2022-12-01,Новгородская область,43,329000,231700,2007,1567,758,8,56
2022-12-01,Крым Республика,110,1086900,638700,7474,3880,943,59,1100
2022-12-01,Вологодская область,118,955800,657600,5524,4661,2119,94,0
2022-12-01,Оренбургская область,102,1367300,907200,10466,5682,2189,42,31
2022-12-01,Калмыкия Республика,11,50700,38000,275,318,58,0,18
2022-12-01,Чувашская Республика,147,1565300,1104600,10500,8177,2200,73,1032
2022-12-01,Кабардино-Балкарская Республика,55,229100,141400,844,719,374,66,35
2022-12-01,Бурятия Республика,64,418700,282800,3755,1624,517,39,28
2022-12-01,Адыгея Республика,74,468200,313300,5578,1968,427,6,106
